bin,n,mean_cate_pct,sd_cate_pct,treatment,covariate
"(6.11,7.07]",842,7.20596754405129,2.57206398304263,seller_N_gaslimit_cost_high,log_sellern_total_value
"[4.65,6.11]",842,10.2938975075347,2.37823196431816,seller_N_gaslimit_cost_high,log_sellern_total_value
"(8.98,10.5]",840,5.94507818991296,1.65062340806832,seller_N_gaslimit_cost_high,log_sellern_total_value
"(1.34,2.51]",840,7.93610898603894,2.74436660568351,seller_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"[0,0.0184]",842,6.70212344779557,2.52016567473247,seller_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.0184,0.131]",842,6.69608255818311,2.594539187019,seller_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.131,0.482]",841,7.03076101925617,2.79576817573775,seller_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.482,1.34]",841,7.59709345492442,2.77078356396403,seller_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(7.68,8.64]",843,6.71373766500119,2.78436129669913,seller_N_gaslimit_cost_high,log_sellern_1_total_value
"(5.7,6.69]",841,7.49052169832942,2.63014113381867,seller_N_gaslimit_cost_high,log_sellern_1_total_value
"(6.69,7.68]",841,6.26508431507128,2.84355360234162,seller_N_gaslimit_cost_high,log_sellern_1_total_value
"[4.29,5.7]",842,8.47011111261926,2.20658730955037,seller_N_gaslimit_cost_high,log_sellern_1_total_value
"(8.64,10.2]",839,7.01986597425652,2.62042326551638,seller_N_gaslimit_cost_high,log_sellern_1_total_value
"(0.00755,0.0925]",841,7.14171482045529,2.72842852882702,seller_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.382,1.1]",843,6.98053632135808,2.70724491128622,seller_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"[0,0.00755]",842,7.43758737189813,2.71598698141295,seller_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(1.1,2.32]",839,7.54313854892248,2.62224705786049,seller_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.0925,0.382]",841,6.85818136206977,2.82258278348615,seller_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"[0.0444,0.404]",842,7.80172258496648,2.69027715561059,seller_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(1.09,1.86]",841,7.40250745260836,2.8287077108426,seller_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(2.91,4.8]",841,6.61171174953921,2.66308893454923,seller_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(1.86,2.91]",841,6.66725150136769,2.65766715987316,seller_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(0.404,1.09]",841,7.47619422103986,2.61379959417186,seller_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(3.38,4.74]",837,5.50920595908314,1.67205975001824,seller_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(1.71,2.47]",846,6.1062192237224,1.97013413712198,seller_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"[0.221,0.984]",847,10.434137231302,2.06977953112883,seller_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(2.47,3.38]",840,5.55504233598278,1.78986923551929,seller_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(0.984,1.71]",836,8.33568178221596,2.14057562715036,seller_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(3.71,5.06]",840,6.415094661824,2.64068259951599,seller_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(1.8,2.77]",842,6.90182697866571,2.75103954883755,seller_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(0.917,1.8]",832,7.90060885424285,2.52607597744651,seller_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"[0.149,0.917]",851,8.48640428018335,2.23306798148587,seller_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(2.77,3.71]",841,6.24779093574062,2.76939663969723,seller_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(0.00469,0.00827]",842,7.54161478640382,2.61627653662475,seller_N_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.00827,0.0119]",840,7.16763173232188,2.72464558865303,seller_N_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.0119,0.0182]",841,6.68635388328557,2.73843792201967,seller_N_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"[0.00188,0.00469]",842,7.97562851671852,2.62840445142526,seller_N_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.0182,0.0298]",841,6.5875071175625,2.70213170434691,seller_N_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.0133,0.0192]",841,6.57461639086506,2.69810429554284,seller_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.00911,0.0133]",840,6.85794316990426,2.69536728131982,seller_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"[0.00211,0.00478]",842,8.43195098796969,2.43531528264746,seller_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.0192,0.0295]",841,6.35640197723483,2.68843384421122,seller_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.00478,0.00911]",842,7.73668073150899,2.57009883088888,seller_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(-0.00464,0]",1041,7.26170052835092,2.74708064253715,seller_N_gaslimit_cost_high,`log_price_change_n-1`
"(0.655,4.4]",841,6.58122612953236,2.6279884046367,seller_N_gaslimit_cost_high,`log_price_change_n-1`
"(0,0.0881]",641,7.41356729118696,2.74059753875108,seller_N_gaslimit_cost_high,`log_price_change_n-1`
"(0.0881,0.655]",841,6.77635051380114,2.80847148172232,seller_N_gaslimit_cost_high,`log_price_change_n-1`
"[-4.27,-0.00464]",842,7.96246766910333,2.50870074111348,seller_N_gaslimit_cost_high,`log_price_change_n-1`
"(1.61,4]",806,3.56289170712033,2.99716648952104,seller_N_1_gaslimit_cost_high,log_price_1_sale
"(0.405,0.765]",824,2.90762567790899,2.84538871253834,seller_N_1_gaslimit_cost_high,log_price_1_sale
"(0.765,1.61]",872,3.04891401588334,2.9484645978491,seller_N_1_gaslimit_cost_high,log_price_1_sale
"[0.14,0.262]",912,2.62385566267277,2.68581868229867,seller_N_1_gaslimit_cost_high,log_price_1_sale
"(0.262,0.405]",792,2.70309505697018,2.7788843552685,seller_N_1_gaslimit_cost_high,log_price_1_sale
"(5.24,6.21]",841,1.57813087761614,2.37155091177273,seller_N_1_gaslimit_cost_high,log_buyern_total_value
"(7.22,8.44]",857,4.39012828243756,2.57272647961001,seller_N_1_gaslimit_cost_high,log_buyern_total_value
"(8.44,10.1]",825,4.89160259919575,2.74648026970803,seller_N_1_gaslimit_cost_high,log_buyern_total_value
"(6.21,7.22]",841,2.8215643680666,2.46321433110317,seller_N_1_gaslimit_cost_high,log_buyern_total_value
"[3.86,5.24]",842,1.14249306634152,2.08814360063434,seller_N_1_gaslimit_cost_high,log_buyern_total_value
"(0.113,0.501]",841,3.14592241835676,2.91130561273686,seller_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(1.39,3.05]",841,2.17564452238001,2.67413141860584,seller_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(0.501,1.39]",841,3.59563844650531,3.00447972702705,seller_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(0.00722,0.113]",833,2.62496816803557,2.60288138124109,seller_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"[0,0.00722]",850,3.26360791908235,2.9121228886365,seller_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(7.93,8.98]",842,3.75456687385954,2.64594730749585,seller_N_1_gaslimit_cost_high,log_sellern_total_value
"(7.07,7.93]",840,2.67155176204321,2.65477019074526,seller_N_1_gaslimit_cost_high,log_sellern_total_value
"(6.11,7.07]",842,1.71300700875555,2.73512343933799,seller_N_1_gaslimit_cost_high,log_sellern_total_value
"[4.65,6.11]",842,2.24068326165417,2.63495919771676,seller_N_1_gaslimit_cost_high,log_sellern_total_value
"(8.98,10.5]",840,4.43521303603955,2.78293709420948,seller_N_1_gaslimit_cost_high,log_sellern_total_value
"(1.34,2.51]",840,3.13131745000555,3.03531579244026,seller_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"[0,0.0184]",842,3.06677813189615,2.88086009221707,seller_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.0184,0.131]",842,2.59950423349364,2.63686807990221,seller_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.131,0.482]",841,2.81775818898651,2.83669237232308,seller_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.482,1.34]",841,3.19736492183556,2.90305534670814,seller_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(7.68,8.64]",843,3.27191328206589,2.6788872579428,seller_N_1_gaslimit_cost_high,log_sellern_1_total_value
"(5.7,6.69]",841,2.05834644730421,2.40495878429591,seller_N_1_gaslimit_cost_high,log_sellern_1_total_value
"(6.69,7.68]",841,2.21165226552374,2.35300317184664,seller_N_1_gaslimit_cost_high,log_sellern_1_total_value
"[4.29,5.7]",842,1.70623388910946,2.41213745921791,seller_N_1_gaslimit_cost_high,log_sellern_1_total_value
"(8.64,10.2]",839,5.5710300321385,2.64860527072065,seller_N_1_gaslimit_cost_high,log_sellern_1_total_value
"(0.00755,0.0925]",841,1.72552602843233,2.55822165923438,seller_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.382,1.1]",843,3.70744472780941,2.85659810560534,seller_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"[0,0.00755]",842,2.6510830685537,2.59911492543277,seller_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(1.1,2.32]",839,3.68523576650838,3.01666564308596,seller_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.0925,0.382]",841,3.04324244778426,2.81328204511354,seller_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"[0.0444,0.404]",842,0.847867846393863,2.17004765096423,seller_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(1.09,1.86]",841,2.84788653934488,2.44920147217501,seller_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(2.91,4.8]",841,5.56489116456368,2.47832243451053,seller_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(1.86,2.91]",841,3.50506111218128,2.5304712437424,seller_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(0.404,1.09]",841,2.04902232445782,2.35163759365936,seller_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(3.38,4.74]",837,5.09780923994477,2.5179341399426,seller_N_1_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(1.71,2.47]",846,2.24051616111808,2.58992688525076,seller_N_1_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"[0.221,0.984]",847,2.08297746714903,2.83756980489824,seller_N_1_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(2.47,3.38]",840,3.22884116353426,2.4860958851096,seller_N_1_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(0.984,1.71]",836,2.17844910009634,2.71436414571491,seller_N_1_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(3.71,5.06]",840,4.777963579428,2.78228627222352,seller_N_1_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(1.8,2.77]",842,2.43335885720291,2.67092169219737,seller_N_1_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(0.917,1.8]",832,2.12900345312911,2.62948407453721,seller_N_1_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"[0.149,0.917]",851,2.05292417983018,2.56856487125273,seller_N_1_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(2.77,3.71]",841,3.4236480753162,2.73657938368869,seller_N_1_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(0.00469,0.00827]",842,2.75460895489011,2.7838106377583,seller_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.00827,0.0119]",840,2.88007788649292,2.71243737883239,seller_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.0119,0.0182]",841,3.22754394906465,2.77526473755169,seller_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"[0.00188,0.00469]",842,1.63648223067311,2.50791814363264,seller_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.0182,0.0298]",841,4.31522744566298,2.89367718879279,seller_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.0171,0.028]",841,3.74654536173094,2.80409582149939,seller_N_1_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.0121,0.0171]",841,3.07410725352227,2.97716756928306,seller_N_1_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.00462,0.00856]",844,2.57698379076428,2.8487228240907,seller_N_1_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.00856,0.0121]",838,2.70969920485306,2.78514551312364,seller_N_1_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"[0.00186,0.00462]",842,2.70565777121658,2.77104590554553,seller_N_1_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(-0.00464,0]",1041,4.22277102129466,2.73695575279117,seller_N_1_gaslimit_cost_high,`log_price_change_n-1`
"(0.655,4.4]",841,1.33365114806883,2.23436004162834,seller_N_1_gaslimit_cost_high,`log_price_change_n-1`
"(0,0.0881]",641,3.63481805703322,2.77785197004663,seller_N_1_gaslimit_cost_high,`log_price_change_n-1`
"(0.0881,0.655]",841,1.53628437098112,2.30895215184395,seller_N_1_gaslimit_cost_high,`log_price_change_n-1`
"[-4.27,-0.00464]",842,3.94370091047169,2.78160704508194,seller_N_1_gaslimit_cost_high,`log_price_change_n-1`
